"state","FIPSCODE","Category","population_log","current_adult_asthma","below_poverty","no_high_school_diploma","riverine_flooding_annualized_frequency_log"
"TN","47119","No plant",11.5603337223652,10.4892071639485,0.432929352595413,0.490240048845103,0.572395533006855
"TN","47121","No plant",9.4785337678441,10.7981569287244,0.661372422759254,0.675000764759865,-0.23361485202361
"TN","47123","No plant",10.7590511573404,11.8646834565619,0.754645506007394,0.867932509242144,0.0408219938802551
"TN","47127","No plant",8.79649020733358,10.3484193011647,0.319666056572379,0.662559733777038,-0.287682072451781
"TN","47129","No plant",9.96142621745657,11.0283867314679,0.751313310998915,0.750622814136743,0.15415067925583
"TN","47131","Contains solar/wind",10.3277744148849,11.1337782139352,0.726505907752699,0.714731259404645,0.318453731118535
"TN","47133","No plant",10.0348227853661,11.2297766905031,0.636590923347133,0.857521929494417,0.117783035656383
"TN","47135","No plant",9.05497228474248,11.9998059866962,0.924781236141907,0.923979600886918,-0.0870113777169025
"TN","47137","No plant",8.52951694110507,11.1,0.6677,0.8581,-1.23214368357835
"TN","47141","No plant",11.306712774316,10.7238294754246,0.712368822335788,0.671699951149857,0.585752305491518
"TN","47145","Contains FF",10.9041745783823,10.8552654206453,0.635841453590985,0.610525958274879,0.255933373621072
"TN","47147","No plant",11.2157450928171,10.3470118028165,0.453760906732254,0.568913161565111,-0.0870113777169025
"TN","47149","Contains FF",12.7702238471959,10.2000777745157,0.376350915009451,0.442701162497232,0.718674412161116
"TN","47151","No plant",9.99738764772918,11.3294010059442,0.717503651446861,0.81084325560128,-0.133531392624523
"TN","47153","No plant",9.70558524377515,10.312371279447,0.675952644942869,0.529745239102835,-0.344840486762318
"TN","47157","Contains FF and solar/wind ",13.7345119769227,11.740358717931,0.63506532187025,0.527579477856847,1.19178109927744
"TN","47161","Contains FF",9.5366901200688,10.5959681919643,0.672191462053571,0.687694154575893,0.117783035656383
"TN","47163","Contains FF",11.9810085010571,10.8030953889112,0.575161411378414,0.578965374174283,0.255933373621072
"TN","47165","Contains FF",12.2088338299494,10.0851536901233,0.331182215634264,0.413353275602018,0.882389179922612
"TN","47167","No plant",11.0241711349595,10.7021161088378,0.504559725460148,0.570846743507393,0.53551823616124
"TN","47169","No plant",9.37627844951961,11.1500635324015,0.627138627700127,0.796865311308767,-0.344840486762318
"TN","47171","No plant",9.78577326451657,10.7559255301198,0.727553388829518,0.671837291186231,-0.344840486762318
"TN","47173","No plant",9.91051281747288,11.1889687710627,0.753654002845802,0.849720691979331,-0.470003629245736
"TN","47175","No plant",8.74719318352693,11.3539329413634,0.708509820435404,0.775897012553631,-0.470003629245736
"TN","47179","Contains solar/wind",11.8107533937133,10.3444349105173,0.541060975422898,0.533297450355479,0.117783035656383
"TN","47181","No plant",9.69590972432601,10.6820811027014,0.698122644760322,0.793015512891514,0.348306693797628
"TN","47183","No plant",10.4030196437573,11.0648229618617,0.709324603295003,0.677536481689372,0
"TN","47185","No plant",10.2314954964595,11.1170292465063,0.605056746146089,0.751140379628296,-0.182321557193954
"TN","47187","No plant",12.4474843140486,8.91627018977433,0.145923752338768,0.200790714931205,0.750494846110109
"TN","47189","No plant",11.9420224606973,10.0295670289297,0.334994427511468,0.476224823743111,0.996333439424615
"TX","48001","No plant",10.9651764870996,9.54503192539328,0.541704928797309,0.727328315910327,0.255933373621072
"TX","48003","Contains FF and solar/wind ",9.82649851100799,8.94799114375203,0.408763786586024,0.869647812938762,0.287682072201781
"TX","48005","No plant",11.3712582086367,9.95708895141746,0.669635456955581,0.721629274758876,0.650587565793323
"TX","48007","No plant",10.1043445942711,10.0519673188562,0.727451601806063,0.637944291550204,0.377294230912897
"TX","48009","Contains solar/wind",9.07497873404551,9.22884130982368,0.363513052438745,0.433779299290131,-0.405465109108164
"TX","48011","No plant",7.54062152865715,9,0.2856,0.5634,-0.470003629245736
"TX","48013","Contains FF",10.8209376121301,8.99145958986731,0.661807068757539,0.942996791314837,1.07044141147284
"TX","48015","Contains solar/wind",10.3324087366806,9.38732421132649,0.436139123273787,0.647779608513873,0.080042707365844
"TX","48017","Contains solar/wind",8.8599314696161,8.9,0.5877,0.8864,-0.182321557193955
"TX","48019","No plant",9.97993920469646,9.15035498569461,0.435737331779167,0.524228918088376,1.34373474661414
"TX","48021","Contains FF",11.5363489799138,9.39948925303256,0.320579740370292,0.700848989146627,1.05605267424931
"TX","48023","Contains solar/wind",8.15017926968233,9.2,0.4541,0.5591,-0.613104474117178
"TX","48025","Contains solar/wind",10.3417424834673,8.48708365508366,0.548668314028314,0.857892669240669,0.628608659422374
"TX","48027","Contains FF and solar/wind ",12.8474290395528,9.72081019648983,0.579220645600834,0.507600834433652,1.12993764294045
"TX","48029","Contains FF and solar/wind ",14.5271575567488,8.64493949394939,0.521172007584636,0.542588995415856,1.94662122591188
"TX","48031","No plant",9.3933283733133,8.9,0.3862,0.4546,1.01160091167848
"TX","48033","Contains solar/wind",6.58340922215876,8.2,0.053,0.3346,-0.538996501304116
"TX","48035","Contains FF and solar/wind ",9.82800941136017,9.38334411732988,0.552280588806212,0.672740067939178,0.377294230912897
"TX","48037","No plant",11.4330269135723,10.6567620477889,0.705580205958862,0.714194236906326,0.606135803388497
"TX","48039","Contains FF and solar/wind ",12.8522592372266,9.09354758370608,0.471055034817346,0.624167205447246,0.678784484852764
"TX","48041","Contains FF",12.3799419155091,9.3334113373616,0.645938686505303,0.343964573364535,0.228692029271997
"TX","48043","Contains solar/wind",9.15525040565822,8.56876584953508,0.509296534234996,0.621260143702451,0.916290731874155
"TX","48045","Contains solar/wind",7.10906213568717,9.3,0.6224,0.6337,-0.613104474117178
"TX","48047","Contains solar/wind",8.85180655855245,8.93503649635037,0.941984671532847,0.899192700729927,-0.470003629245736
"TX","48049","Contains solar/wind",10.5530485049331,9.45897942338306,0.58473307293202,0.652267242497494,0.75377180237638
"TX","48051","No plant",9.81613066131788,9.38937646698643,0.430818705990407,0.735934472905398,-0.405465109108164
"TX","48055","No plant",10.7618101310551,8.92348984607425,0.474551118872073,0.632600133661018,1.07044141147284
"TX","48057","Contains FF",9.89952973068178,8.68043771953526,0.540665540844817,0.760081914797802,0.22314355131421
"TX","48059","Contains solar/wind",9.54802615766306,9.47044303345937,0.569141043019191,0.575843647000071,-0.476756300834341
"TX","48061","Contains FF and solar/wind ",12.9555812557559,9.27173778203417,0.868832944468979,0.902795044832702,0.73325298468923
"TX","48063","No plant",9.44557058442554,9.99062598798609,0.734324091052798,0.693937883338603,-0.780158558276848
"TX","48065","Contains solar/wind",8.66595796468135,8.83972768011031,0.2398632885212,0.309141140985867,-0.693147180559945
"TX","48069","Contains solar/wind",8.89945790635397,8.9532614628821,0.61108452510917,0.889665720524017,-0.042559614766622
"TX","48071","Contains FF",10.8032016480055,9.67813376987839,0.434919098846274,0.59443516916121,0.318453731118535
"TX","48073","Contains FF",10.8423809096197,10.2630013455097,0.654939669634422,0.827149746643383,0.318453731118535
"TX","48075","Contains solar/wind",8.82055174325303,8.97528056704076,0.542997991730656,0.690640106320142,-0.8754687389539
"TX","48077","Contains solar/wind",9.24975337433302,9.40709478946357,0.552772437992694,0.458993241684291,-0.613104474117178
"TX","48079","Contains solar/wind",7.83201418050547,10,0.8076,0.9384,-1.79175947322806
"TX","48081","Contains FF and solar/wind ",8.10621290261996,9.25107088989442,0.614551825037707,0.708162895927602,-0.344840486762318
"TX","48083","No plant",8.95738173558279,9.72065679330328,0.719263696072118,0.740146696716034,0.080042707365844
"TX","48085","Contains FF and solar/wind ",13.9257998074339,8.21790454205187,0.22199242339874,0.251638670130579,0.72419164911882
"TX","48087","No plant",7.91315518592807,9.6,0.6309,0.8608,-1.09861228966811
"TX","48089","Contains FF",9.939626599152,9.42170138888889,0.425816300154321,0.738360942322531,-0.042559614766622
"TX","48093","Contains solar/wind",9.5314088634456,9.31601794727987,0.602311340437465,0.679613067863152,0.15415067925583
"TX","48095","Contains solar/wind",8.10198073185319,8.2,0.2856,0.9633,-0.8754687389539
"TX","48097","Contains solar/wind",10.65662385891,9.60301225323349,0.512275941683685,0.64488556557749,0.606135803388497
"TX","48099","No plant",11.3358541017584,9.75244950580146,0.50767544883732,0.443086347466934,0.583146284973524
"TX","48101","No plant",7.17165682276851,10.4,0.8985,0.8244,-Inf
"TX","48103","Contains solar/wind",8.43879912398823,8.8,0.2999,0.8489,-0.405465109108164
"TX","48105","Contains solar/wind",7.96589273508453,8.6,0.7522,0.8192,0.348306693797628
"TX","48107","Contains solar/wind",8.53149049611706,9.55626971608833,0.689731585173502,0.859946529968454,-0.405465109108164
"TX","48109","Contains solar/wind",7.68753876620163,9.6,0.8985,0.9408,-0.693147180559945
